user_id,total_amount,avg_amount,Breakfast_orders
74448516,14.2,7.1,2
28789652,19.9,4.975,4
71747810,53.5,13.375,4
188435504,29.5,2.95,10
45980726,42,7,6
126707690,49.3,6.1625,8
9044842,12.5,4.166666666666667,3
18168988,19.8,4.95,4
18746380,35.3,5.8833333333333337,6
167121036,10.7,10.7,1
88470052,33.14,8.285,4
9262882,14.1,7.05,2
105754046,15.5,7.75,2
53809558,16.4,5.4666666666666668,3
88862064,23.2,7.7333333333333325,3
45698608,20.8,6.9333333333333336,3
14123794,22.7,5.6750000000000007,4
114569026,11.6,2.9,4
100677348,31,2.2142857142857144,14
163955868,13.799999999999999,6.8999999999999995,2
16180178,12.5,6.25,2
108121804,29.8,7.45,4
88085538,13.5,13.5,1
95735430,31.099999999999998,10.366666666666665,3
8106948,15.5,15.5,1
39261644,14.5,3.625,4
5699446,8.4,4.2,2
99297716,23.3,7.7666666666666666,3
64840634,12.6,6.3,2
196316684,8.8,8.8,1
52042744,24.4,4.8800000000000008,5
35316592,14.1,14.1,1
41619834,36.25,12.083333333333332,3
14729522,17.3,5.7666666666666666,3
33340524,18.5,6.1666666666666661,3
40382480,15.5,3.0999999999999996,5
54592018,36.4,18.2,2
193351708,17.4,4.35,4
56318536,32.9,5.4833333333333325,6
27248100,14.8,3.7,4
88927476,16.8,16.8,1
93132474,10.9,3.6333333333333333,3
88610168,10.7,5.35,2
17824264,15.399999999999999,3.8499999999999996,4
78965762,13.5,6.75,2
120700504,21,10.5,2
45431210,12.3,6.15,2
68464790,13.5,3.375,4
55937196,12.5,4.166666666666667,3
16484008,38.1,4.2333333333333334,9
124808120,28,28,1
11160336,2.1,2.1,1
72700884,13.1,4.3666666666666663,3
109467902,20.099999999999998,5.0249999999999995,4
77804216,15.100000000000001,5.0333333333333332,3
98554402,16.5,3.3,5
73709802,4.05,4.05,1
58218934,24.2,12.1,2
10035360,57.6,8.2285714285714278,7
37617144,12.100000000000001,6.0500000000000007,2
72484730,13.5,13.5,1
103204496,8.1,8.1,1
67879256,40.8,4.5333333333333332,9
126426860,12.2,3.05,4
172672408,8.9,8.9,1
36285720,68.5,17.125,4
70213434,15.4,7.7,2
52245604,24.9,4.15,6
192994840,9.8999999999999986,3.3,3
10362834,10.600000000000001,5.3000000000000007,2
72985210,45.4,9.08,5
98369850,14.399999999999999,7.1999999999999993,2
22605320,23.5,23.5,1
88859488,13.899999999999999,6.9499999999999993,2
18013508,8.6,2.15,4
50200628,21.6,3.5999999999999996,6
166382000,10.2,3.4,3
182705560,5.9,2.95,2
79131270,26.5,26.5,1
86889308,18,18,1
111292308,8.7,8.7,1
4303438,16.7,5.5666666666666664,3
114856158,26.9,3.3625000000000003,8
93040382,11.5,2.875,4
118267840,7.6000000000000005,2.5333333333333332,3
23495880,12.2,4.0666666666666664,3
81949414,16.3,8.15,2
122853166,9.6000000000000014,4.8000000000000007,2
40201194,11.2,3.7333333333333334,3
43693606,12.5,6.25,2
120582008,11.7,11.7,1
73741174,10.8,10.8,1
46383686,11.6,2.9,4
10206296,18.1,4.525,4
68418606,18.1,4.525,4
56944734,23.6,5.9,4
174722766,14.4,14.4,1
8994978,30,10,3
4413194,9.3,9.3,1
15888354,32.5,5.416666666666667,6
11418718,15.2,7.6,2
158369950,9.9,3.3,3
82555464,8.6,4.3,2
75575516,12.6,6.3,2
93562068,15.399999999999999,5.1333333333333329,3
41958762,8.6000000000000014,4.3000000000000007,2
45413868,9.1,9.1,1
96766198,16.6,8.3,2
13742868,15.6,15.6,1
33990412,15,15,1
23571642,33.9,4.8428571428571434,7
41599364,24.4,6.1,4
67161702,8.2,2.7333333333333334,3
61299692,22,4.4,5
92830346,13,13,1
101409116,7.7,7.7,1
57705942,3.1,3.1,1
63822930,22,5.5,4
65768500,28.8,4.8000000000000007,6
59912010,33.5,11.166666666666668,3
119627002,12.5,6.25,2
38348176,7.3,3.65,2
73468624,9.9,4.95,2
114979346,12.8,4.2666666666666666,3
65090736,10.9,3.6333333333333337,3
166575982,17.5,8.75,2
38335112,9.3,9.3,1
16553698,19.6,4.9,4
101839630,10.4,5.2,2
51142524,7.9,7.9,1
30298222,11.8,11.8,1
42774066,19.8,3.96,5
108906334,7.1,7.1,1
169149314,9.9,9.9,1
23197892,10.2,3.4,3
12834230,16,16,1
79258184,16.9,8.45,2
1031596,14.4,7.1999999999999993,2
62970090,7.3,7.3,1
192114216,8.2,4.1,2
82144546,5.9,2.95,2
105282316,11.4,11.4,1
49029744,13.6,4.5333333333333332,3
120149148,8.3,2.7666666666666666,3
79951404,26.380000000000003,8.793333333333333,3
121720278,22.5,7.5,3
30020796,10.100000000000001,5.0500000000000007,2
51027432,17.3,8.65,2
24499002,24.2,8.0666666666666664,3
94036052,17.599999999999998,5.8666666666666663,3
8820592,8.2,4.1,2
16279032,10.1,10.1,1
24473334,14.6,14.6,1
196366824,9.4,9.4,1
69522560,22.5,11.25,2
3837366,8.4,8.4,1
104977060,8.3,4.15,2
44842456,10.9,10.9,1
56201834,13.2,4.4,3
55214904,12.5,6.25,2
114722896,26.1,13.05,2
79118298,8.6,8.6,1
68209030,15,15,1
167269018,13.1,6.55,2
196097218,13.099999999999998,4.3666666666666663,3
101670902,21.2,2.65,8
37088512,18.2,3.64,5
165799916,9.8,9.8,1
80990544,8.9,8.9,1
78673478,6.9,3.45,2
97887172,5.6999999999999993,1.9,3
83994114,9.8,9.8,1
109266560,10.1,5.05,2
186542742,14,14,1
110884702,9.2,9.2,1
65824206,11.7,3.9,3
86229392,10.100000000000001,5.0500000000000007,2
9577384,11.1,3.7,3
127041558,13.75,6.875,2
107065828,11.1,3.7,3
38715854,6.7,6.7,1
65474790,15.9,15.9,1
108515012,29.000000000000004,5.8,5
80512328,5.9,2.95,2
85519428,8.35,8.35,1
125421392,7.3,3.65,2
102786126,8.4,8.4,1
99603984,10.4,5.2,2
126515364,11.3,11.3,1
120996974,32.4,10.8,3
19293044,9.7,9.7,1
98289580,10.8,5.4,2
190937674,14,4.666666666666667,3
106892086,4.65,4.65,1
85727762,14,14,1
27547836,11.6,3.8666666666666667,3
185611288,10.7,10.7,1
87707648,18.6,9.3,2
64865474,17.35,8.675,2
80510718,14.9,14.9,1
106878378,12.3,4.1,3
92495282,8.2,4.1,2
60443540,14.1,14.1,1
66758052,10.600000000000001,5.3000000000000007,2
106721058,21.7,21.7,1
2604244,18.1,18.1,1
42455424,1.9,1.9,1
184719486,17.9,4.475,4
77559634,13.5,13.5,1
74951204,18,18,1
11294656,11.2,5.6,2
118141386,7.9,3.95,2
20325698,16.4,8.2,2
63170466,1.9,1.9,1
50081350,6.9,6.9,1
87596420,11.1,11.1,1
92723994,9.9,9.9,1
25577656,9.05,4.525,2
168981644,2.3,2.3,1
93596522,13.3,6.65,2
9624120,8.4,8.4,1
110932082,6.9,6.9,1
2139092,19,6.333333333333333,3
65278830,8.2,8.2,1
18181224,10.6,10.6,1
105710208,16.2,8.1,2
74704184,13.8,13.8,1
75775432,9.8,4.9,2
82166258,8.9,4.45,2
106524684,3.75,3.75,1
172061896,13.7,6.85,2
70228936,9.8,9.8,1
191216066,9.7,4.85,2
35736986,14.3,3.575,4
166535272,16.1,8.05,2
82936528,7.9,7.9,1
87405152,11.2,11.2,1
79308922,13,6.5,2
46896172,10.7,10.7,1
183298638,17.5,17.5,1
91837252,15,15,1
29853264,8.1,4.05,2
18375620,8.7,8.7,1
103729172,16.5,16.5,1
95119490,10.4,10.4,1
193412152,15,7.5,2
98797558,12.3,12.3,1
3884286,0.5,0.5,1
43360014,8.6,8.6,1
100746440,2.3,2.3,1
119063272,10.4,10.4,1
101631802,17,17,1
185180774,9.15,4.575,2
190758320,3.65,3.65,1
89154578,15.1,15.1,1
62473106,15,15,1
23189152,10.6,5.3,2
100577528,6.9,3.45,2
62399828,13.7,6.85,2
189836848,11.5,11.5,1
66796692,15.3,15.3,1
63754804,19,19,1
16637418,8.9,8.9,1
190025770,11.6,11.6,1
108636544,9.9,9.9,1
124710048,14.4,2.4,6
103328006,14.1,4.7,3
173310566,13.8,3.45,4
174541572,17.799999999999997,4.4499999999999993,4
168589356,18.2,3.64,5
107926120,47.7,2.65,18
39824914,26.1,2.9000000000000004,9
29161608,23.9,2.1727272727272733,11
98010866,8.7,8.7,1
106723174,6.8999999999999995,2.3,3
49069626,19.400000000000002,3.8799999999999994,5
30799944,8.2,2.05,4
88400132,19.5,2.4375,8
185691374,11.8,3.9333333333333336,3
190234610,6.3000000000000007,3.1500000000000004,2
25197466,20.2,1.8363636363636362,11
108169736,13.5,3.375,4
54895204,12.8,4.2666666666666666,3
81759710,24.3,6.0749999999999993,4
168489076,16.5,3.3,5
168008928,12.7,6.35,2
166558962,20.9,5.225,4
26007250,9.4,3.1333333333333333,3
81133052,30.199999999999996,2.5166666666666666,12
63830566,12.6,2.0999999999999996,6
175704636,19.7,2.4625000000000004,8
123180318,17.9,4.475,4
101605352,25,3.125,8
56608796,12.299999999999999,4.1000000000000005,3
73537440,9.8,3.2666666666666666,3
98521650,13.200000000000003,2.64,5
52783206,30.399999999999991,2.5333333333333337,12
44999868,8.1,2.025,4
112066626,14.4,7.2,2
172934792,22.1,5.5249999999999995,4
59476436,15.399999999999999,1.9249999999999998,8
183475416,12.8,4.2666666666666666,3
109176952,23.6,7.8666666666666671,3
87716250,12.600000000000001,1.575,8
64228098,9.2999999999999989,1.8599999999999999,5
124249220,34.999999999999993,3.8888888888888888,9
104279976,16.7,4.175,4
51422250,19.6,3.9200000000000004,5
12597376,12.8,3.2,4
19004670,51.600000000000009,3.6857142857142851,14
66456430,36.5,1.9210526315789473,19
47258238,24.6,2.46,10
190398140,18.6,2.657142857142857,7
51200530,18.2,2.6,7
38884950,13.5,1.9285714285714286,7
29418334,8.3999999999999986,2.8,3
61347670,10.9,3.6333333333333333,3
196462964,29.35,4.1928571428571431,7
93491458,20.599999999999998,6.8666666666666663,3
82034238,13.5,4.5,3
68878560,11.9,3.9666666666666668,3
107135794,16.8,8.4,2
106217312,20.399999999999995,1.7,12
89777004,20,2.5,8
87856366,30.8,2.0533333333333332,15
42827840,12.4,6.2,2
46580842,9.4,2.35,4
99637518,11.9,2.975,4
111220134,9.1,4.55,2
43532836,2.4,2.4,1
66382416,5.9,5.9,1
117956236,26.6,2.9555555555555557,9
69510416,18.9,9.45,2
102011486,17,3.4,5
68531858,12.6,6.3,2
42016630,47.300000000000004,3.6384615384615389,13
17287398,46.1,3.5461538461538464,13
192358660,13.8,6.9,2
33046630,25.200000000000003,4.2,6
102781158,30.299999999999997,3.0300000000000002,10
56207952,19.5,3.25,6
110995056,2.6,2.6,1
40098844,11.299999999999999,2.825,4
165794810,9.7,1.94,5
35194554,13,4.333333333333333,3
41692330,16.099999999999998,2.0125,8
187497610,3.1,3.1,1
92314732,11.6,3.8666666666666667,3
110406854,16,3.2,5
12528376,16.9,4.225,4
86379168,45.7,3.2642857142857142,14
50595906,12.8,1.8285714285714285,7
96820018,19,3.166666666666667,6
21870838,11.2,5.6,2
74469262,50.29999999999999,3.3533333333333335,15
86026072,16.9,3.38,5
57623510,13.3,4.4333333333333336,3
24081046,49,3.5000000000000004,14
107581902,20.3,4.06,5
190653716,19.599999999999998,3.2666666666666666,6
11441396,12.7,4.2333333333333334,3
70122860,27,3,9
36288066,15,3,5
117462288,24.8,8.2666666666666675,3
176139290,16.400000000000002,3.28,5
95523324,6.9,6.9,1
41014612,19.5,2.7857142857142856,7
52871710,7.7,2.5666666666666669,3
75856530,15.5,1.7222222222222223,9
114048260,13.5,2.7,5
37790196,16.4,4.1000000000000005,4
107502276,13.1,3.275,4
87620570,6.9,2.3000000000000003,3
42412552,11.1,2.775,4
26390016,13.200000000000001,4.4,3
172644256,2.1,2.1,1
110839530,12.9,1.8428571428571427,7
8702510,18.8,3.1333333333333333,6
17633870,16.1,4.025,4
54124842,16.9,3.38,5
26979138,36.099999999999994,9.025,4
42824758,41.6,4.6222222222222227,9
86629500,7.1000000000000005,2.3666666666666667,3
164067050,15.3,3.06,5
20662556,9.6,9.6,1
81106648,9.2,3.0666666666666664,3
32260766,18.1,3.62,5
57322348,77,7.7000000000000011,10
108547304,13.7,4.5666666666666664,3
62539668,30.499999999999993,2.7727272727272725,11
118270508,8.2,8.2,1
46007038,10.3,3.4333333333333331,3
62693814,23.65,4.73,5
24971468,10.7,3.5666666666666664,3
2285188,21.7,4.34,5
112749266,18,3,6
184262246,16.1,5.3666666666666671,3
119771626,10.2,1.7,6
122325960,9.2,4.6,2
20004296,15.899999999999999,5.3,3
188334258,7.1,3.55,2
126226530,10.899999999999999,2.725,4
117242132,25.5,8.5,3
124758486,1.4,1.4,1
98780676,20.8,3.4666666666666668,6
196371884,9.7,4.85,2
66631276,22.3,2.4777777777777779,9
55091762,11.2,11.2,1
39219324,18,6,3
79206986,9.4,2.35,4
108861300,20.4,2.2666666666666666,9
81108120,15.799999999999999,2.6333333333333337,6
105123478,18.2,4.55,4
97190042,21,3,7
63793904,10.1,10.1,1
87371066,17.6,2.5142857142857142,7
89783674,14.100000000000001,4.7,3
10851906,26.299999999999997,6.5749999999999993,4
51015610,37.400000000000006,3.74,10
17727296,10.2,2.55,4
125830424,19.1,3.8200000000000003,5
69931914,6.9,3.45,2
35042662,7.7,2.5666666666666664,3
3727564,18,3.6,5
88123534,33.199999999999996,1.9529411764705882,17
108171438,21.1,2.6375,8
194783366,15.6,2.5999999999999996,6
68769126,18.2,9.1,2
54476788,7.7,3.85,2
193725458,13.5,3.375,4
100177788,15.2,5.0666666666666664,3
117829322,10.4,10.4,1
32102388,55.100000000000009,5.51,10
168836238,19.6,9.8,2
192390860,8.1,4.05,2
193696110,9.2,3.0666666666666664,3
188060558,22.7,3.7833333333333337,6
60166988,10.6,3.5333333333333332,3
8877586,20.1,6.7,3
56109006,22.1,5.5249999999999995,4
32577752,13.6,4.5333333333333332,3
34017460,19.1,4.775,4
49346132,8.9,8.9,1
62269832,9.7999999999999989,2.45,4
46277932,31.200000000000003,2.8363636363636364,11
43410522,13.3,4.4333333333333336,3
124822380,9.7999999999999989,1.96,5
46835544,16.7,5.5666666666666664,3
46575644,11.5,1.6428571428571428,7
49437718,9.9,1.98,5
57339322,20.4,6.8,3
38824368,15.599999999999998,2.6,6
89435914,16.7,2.7833333333333332,6
77883014,6.3000000000000007,3.1500000000000004,2
114313864,7.9,1.9749999999999999,4
81284668,30.9,3.8625,8
34354962,7.1,3.55,2
111005774,22.699999999999996,3.2428571428571429,7
93913140,25,3.125,8
83159168,34.9,4.3625,8
13641116,26.2,4.3666666666666671,6
174364150,14.2,7.1,2
91042004,13.099999999999998,3.275,4
46811072,12.299999999999999,2.46,5
99546622,9.4,4.7,2
39921560,22.5,4.5,5
28112026,10.4,5.2,2
49054170,13,3.25,4
190807862,17.3,3.46,5
49569600,15.5,15.5,1
42383848,15.7,3.14,5
21254070,15,5,3
94295262,12.899999999999999,4.3,3
89770334,17.9,4.4750000000000005,4
1875650,2.8,2.8,1
103921728,6.9,6.9,1
88304268,35.3,5.8833333333333337,6
89702944,13.3,3.325,4
84589216,9.2,2.3,4
24069868,25.5,3.1875,8
19446132,10.8,1.7999999999999998,6
22987166,11.8,11.8,1
45966144,13.5,4.5,3
101634930,65,6.5,10
41354,13.2,6.6,2
5943154,20.6,2.575,8
38384424,12.1,6.05,2
102965986,12.2,6.1,2
96105224,19.4,3.88,5
15305534,10.399999999999999,3.4666666666666663,3
110309334,13.799999999999999,3.45,4
101346004,14.2,3.55,4
18956140,17.799999999999997,3.5599999999999996,5
85996770,1,0.5,2
98085156,11.8,5.9,2
47559538,17.5,5.833333333333333,3
194568868,12.2,2.44,5
69370576,2.4,2.4,1
71529448,1.6,1.6,1
110014106,10.100000000000001,2.5250000000000004,4
117112826,12.5,3.125,4
187075422,12.400000000000002,2.0666666666666669,6
191295278,12.8,6.4,2
124778496,15.5,2.214285714285714,7
50815050,34.5,4.9285714285714288,7
64523234,12.899999999999999,6.4499999999999993,2
38568378,18.700000000000003,4.6750000000000007,4
126632618,1.9,1.9,1
175013164,9.6000000000000014,3.2,3
120215020,22.8,3.8,6
64670894,13.5,4.5,3
27421658,6.3000000000000007,2.1,3
51522438,12.3,2.46,5
28936714,45.1,9.02,5
80155368,61.3,5.1083333333333325,12
51267920,15.299999999999999,5.1,3
90741992,15.7,2.6166666666666663,6
44513602,10.7,3.5666666666666664,3
26713304,26.8,4.4666666666666668,6
90429238,45.300000000000004,5.0333333333333332,9
93611656,13.4,3.35,4
77550020,11.6,5.7999999999999989,2
172791042,21.2,3.5333333333333332,6
110986546,22.5,2.25,10
126067646,27.900000000000002,2.1461538461538461,13
80171928,21.2,2.6500000000000004,8
88435874,18,9,2
62101978,1.6,1.6,1
32088266,22.7,3.2428571428571429,7
6823410,4.8000000000000007,1.6,3
47813274,25.3,5.06,5
68700448,15.899999999999999,5.3,3
90725846,22.2,22.2,1
51400078,15.399999999999999,2.1999999999999997,7
96082224,12.6,6.3,2
112358542,8.7,4.35,2
32717178,41.9,3.8090909090909086,11
35153246,7.3,7.3,1
98477444,20.2,5.05,4
72490112,28.8,3.1999999999999997,9
88031258,14.7,3.675,4
13340138,52.999999999999993,4.8181818181818183,11
16932048,16.1,2.6833333333333336,6
66893522,40.099999999999994,8.0200000000000014,5
22018958,6.3000000000000007,2.1,3
50789566,11.5,11.5,1
92480470,16.2,4.05,4
112360520,6.7,3.35,2
84936102,8.7,4.35,2
31399094,23.7,5.925,4
11346958,15.2,3.8,4
69471730,12.4,2.4800000000000004,5
21513878,19.299999999999997,3.2166666666666668,6
31238324,16,8,2
24196368,14.100000000000001,2.82,5
66305228,18,6,3
95451932,20.1,5.025,4
52990850,11.100000000000001,5.5500000000000007,2
59381078,14.100000000000001,4.7,3
112451278,10.8,5.4,2
27130892,24.3,8.1000000000000014,3
53988866,8.8,8.8,1
71277506,13.6,6.8,2
119436102,31.5,5.25,6
115656650,3.5999999999999996,1.7999999999999998,2
115648922,10.6,2.65,4
96887822,20.1,2.8714285714285714,7
118394938,17.9,4.475,4
68222048,13.600000000000001,3.4,4
27252470,16.55,4.1375,4
98950140,11.7,3.9,3
20750370,14,2.0000000000000004,7
12808608,19.299999999999997,2.1444444444444444,9
175338154,19.299999999999997,9.6499999999999986,2
167727730,13.6,4.5333333333333332,3
99382862,14.8,2.96,5
56979372,21.9,5.475,4
112061336,10.399999999999999,2.0799999999999996,5
58766564,32.2,3.5777777777777775,9
194733180,1.9,1.9,1
2930798,16,4,4
78384690,22.5,2.8125,8
122271496,32.5,4.6428571428571432,7
13215708,18.849999999999998,4.7125,4
108591188,11.5,2.3,5
52510104,9.2,1.8399999999999999,5
175437836,20.5,2.5625000000000004,8
186007394,8.1000000000000014,2.7,3
168875246,10.9,1.8166666666666669,6
40264536,14.700000000000001,4.9,3
25667172,17.2,5.7333333333333334,3
60495428,11.6,2.32,5
89911416,14.399999999999999,4.8,3
19370370,20.4,5.1,4
170078468,9.6,2.4000000000000004,4
12992608,14.499999999999998,2.0714285714285712,7
49174368,1.6,1.6,1
95876466,14.4,3.5999999999999996,4
167846686,19.5,3.25,6
60734536,9.7,4.85,2
39224154,10.6,2.1199999999999997,5
105085942,16.2,2.7,6
93048340,12.700000000000001,3.175,4
67798802,19.8,2.8285714285714287,7
4889386,16.4,4.1000000000000005,4
26870164,17.6,5.8666666666666663,3
126212086,6.9,3.45,2
87057898,7.1999999999999993,3.5999999999999996,2
101307456,15.600000000000001,5.2,3
54180548,10.3,2.575,4
169623896,2.1,2.1,1
62051516,10.2,3.4,3
29348414,27.4,3.9142857142857141,7
21430342,12.1,3.025,4
171355290,2.7,2.7,1
69813464,13.6,6.8,2
168467272,13.8,4.6000000000000005,3
79491220,16.2,5.4,3
102861106,8.1000000000000014,2.7,3
75353566,11.299999999999999,2.825,4
51623776,13.7,2.2833333333333332,6
51088198,1.6,1.6,1
187271060,10.6,5.3,2
65829128,10.6,5.3,2
105522942,14.600000000000001,2.92,5
98434204,25.5,3.1875,8
63059744,6.9,2.3,3
61063344,30.4,15.2,2
63962678,9.6,4.8,2
18499038,15,3.75,4
19723880,30,4.2857142857142856,7
4797938,19.5,2.785714285714286,7
116266288,13.55,13.55,1
11873106,19.5,3.9,5
58760814,11.5,1.9166666666666667,6
16741148,23.6,3.9333333333333327,6
92570906,21.75,10.875,2
12240968,9.6000000000000014,3.2,3
82759980,7.7,3.85,2
78352444,18.599999999999998,3.7199999999999998,5
113635962,12.2,4.0666666666666664,3
9969810,19,4.75,4
188079878,15.5,3.875,4
39450980,18.2,3.64,5
97244,11.7,2.925,4
69163898,57.1,9.5166666666666675,6
37463274,30.8,3.4222222222222225,9
76617554,13,13,1
186473006,12.5,6.25,2
175665490,10.600000000000001,5.3000000000000007,2
13593506,27.3,13.65,2
20192022,13.7,6.85,2
106586646,18.5,3.7,5
47849798,8.7,2.9,3
38904362,17,3.4,5
86600520,1.6,1.6,1
29817154,10.2,3.4,3
77269604,6.9,3.45,2
91552282,7.1999999999999993,3.5999999999999996,2
105507394,13.6,2.2666666666666666,6
31219786,12.8,4.2666666666666666,3
19613526,23.999999999999996,2.666666666666667,9
64733454,10.2,2.55,4
43492862,23.8,2.975,8
36297358,6.8000000000000007,2.2666666666666666,3
62234964,18,3.5999999999999996,5
82133092,7.6999999999999993,2.5666666666666664,3
193290206,13.599999999999998,1.7,8
80756036,9.6000000000000014,3.2,3
85332162,15.2,7.6,2
67121406,16,4,4
18248476,14.8,3.7,4
25236428,21.799999999999997,2.7249999999999996,8
69679190,29.099999999999998,4.1571428571428566,7
14047664,13.7,2.74,5
27379982,59.400000000000006,4.569230769230769,13
65740854,7.1,3.55,2
66902354,11.1,1.5857142857142859,7
65483162,22.8,3.2571428571428571,7
104906910,12.9,4.3,3
15946452,13.7,4.5666666666666664,3
67482552,17.4,8.7,2
97902674,18,4.5,4
13249472,12.899999999999999,3.225,4
184200422,8.7,2.1750000000000003,4
175698288,2.4,2.4,1
74315852,18.4,9.2,2
32747124,10.9,3.6333333333333333,3
49096628,17.1,5.7,3
46934260,11.100000000000001,5.5500000000000007,2
29257656,1.6,1.6,1
111244376,2.7,2.7,1
64786952,17,5.6666666666666661,3
32851314,7.3,3.65,2
84610238,8.6,4.3,2
61256498,18.9,3.7800000000000002,5
196773648,9.3,4.65,2
165846514,10.3,10.3,1
75582416,10.4,5.2,2
73654004,7.1,3.55,2
171139136,10.6,3.5333333333333332,3
82795354,10.6,5.3,2
35781928,12.7,6.35,2
45477992,10.7,5.35,2
26493884,12.9,2.5799999999999996,5
75961134,9.6,4.8,2
87425024,6.9,3.45,2
35010186,9.1,4.55,2
39485480,11.3,5.65,2
59057606,8.1000000000000014,4.0500000000000007,2
8435940,16,3.2,5
88793524,14.2,4.7333333333333334,3
15712174,10.1,3.3666666666666663,3
37242566,23.799999999999997,3.4,7
31742024,15.8,15.8,1
67131986,3.1,3.1,1
194483354,12.6,6.3,2
37201856,2.7,2.7,1
94943770,11.3,3.7666666666666666,3
119175052,14.2,4.7333333333333334,3
47950446,7.1999999999999993,3.5999999999999996,2
168341140,11.5,3.8333333333333335,3
72631746,12.4,3.0999999999999996,4
42623692,89.5,6.884615384615385,13
68814988,2.9,1.45,2
79458008,14.9,3.725,4
16962316,8.8999999999999986,4.4499999999999993,2
55405068,1.6,1.6,1
190553666,2.9,2.9,1
42927660,13.399999999999999,4.4666666666666668,3
79520338,13.4,2.2333333333333334,6
123747866,20.1,20.1,1
49908988,24.5,8.1666666666666661,3
171174188,1.6,1.6,1
97271968,19.2,4.8,4
48115632,15.899999999999999,3.975,4
70695238,8.6,8.6,1
46516258,12.3,6.15,2
74952860,16.5,5.5,3
6050886,22.5,4.5,5
183409498,10.2,5.1,2
30064404,16.200000000000003,5.4,3
98996048,23.3,3.3285714285714283,7
56292362,1.9,1.9,1
123441506,9.7,3.2333333333333334,3
24677942,15.8,1.975,8
54321262,14.1,2.0142857142857142,7
68969226,18,18,1
168060586,1.3,1.3,1
114182120,63.6,15.899999999999999,4
50745866,7.9,3.95,2
77646712,21.6,10.8,2
54078244,13.9,4.6333333333333337,3
53668108,7.7,3.85,2
13680078,15.299999999999999,3.06,5
80188028,13.1,6.55,2
61174112,17.6,5.8666666666666663,3
37400668,3.1,3.1,1
49967224,17.8,4.45,4
175923320,9.1,9.1,1
30003270,12.799999999999999,3.1999999999999997,4
10871456,16.8,5.6000000000000005,3
55272404,2.6,2.6,1
174308536,1,1,1
20253938,7.1999999999999993,3.5999999999999996,2
36825070,7.3,2.4333333333333331,3
38237086,21.8,4.36,5
93576972,2.7,2.7,1
85643168,3.1,3.1,1
115367770,9.2,4.6,2
104478328,19.4,6.4666666666666668,3
125438274,1.6,1.6,1
62700438,13.200000000000001,3.3000000000000003,4
83219658,7.1999999999999993,3.5999999999999996,2
186240522,1.6,1.6,1
89862610,13.5,4.5,3
10386340,12.600000000000001,2.5199999999999996,5
30206222,13.3,6.65,2
55571496,7.7,7.7,1
3986958,18.2,18.2,1
89496496,8.4,4.2,2
42734092,16.8,5.6000000000000005,3
164439374,18.4,3.6799999999999997,5
122999906,12.7,6.35,2
170727068,8.9,8.9,1
58374782,10.8,5.4,2
105088886,13.3,4.4333333333333336,3
113497364,12.7,6.35,2
26149574,19.1,3.1833333333333336,6
46576610,14.299999999999999,3.575,4
56053300,5.9,2.95,2
33256344,7.3,3.65,2
192306772,16.8,3.36,5
67578784,18.3,4.575,4
14728418,14,14,1
102826882,9.3,4.65,2
184077970,9.6,4.8,2
26139638,11.8,3.9333333333333336,3
83579332,0.5,0.5,1
50705800,13.3,4.4333333333333336,3
21392668,15,7.5,2
37105118,15.6,5.2,3
125869892,2.4,2.4,1
63461140,16.8,3.3600000000000003,5
88813626,8.8999999999999986,4.4499999999999993,2
35315948,6.9,6.9,1
86275806,13,4.3333333333333339,3
89672860,6.7,6.7,1
175472612,2.7,2.7,1
68900456,6.9,3.45,2
53293024,13.5,4.5,3
123309624,9.6,4.8,2
183632736,8.3,4.15,2
186408560,10.2,5.1,2
113395382,8.2,2.7333333333333334,3
38334422,10.6,5.3,2
42082778,17.9,4.475,4
44399292,8.7,2.9,3
764382,6.7,6.7,1
125135134,1.6,1.6,1
71937790,7.1,2.3666666666666667,3
34810408,2.9,2.9,1
44296942,16.4,5.4666666666666668,3
188512646,14,3.5,4
183704404,15.7,7.85,2
175980406,15.1,7.55,2
24632494,28.5,14.25,2
113578324,9.4,3.1333333333333333,3
26044694,10.8,5.4,2
86365920,21,21,1
30030916,2.3,2.3,1
76576752,8.2,8.2,1
51402884,8.4,4.2,2
78250370,17,5.666666666666667,3
86042356,10.4,5.2,2
94807794,33.3,11.1,3
184699292,2.6,2.6,1
93444492,8.3999999999999986,4.1999999999999993,2
164264482,7.9,1.975,4
193496194,16.7,3.34,5
173643790,12.5,6.25,2
86074648,13.9,3.4749999999999996,4
27519132,16.799999999999997,5.6,3
74293634,1.6,1.6,1
28220310,16.2,8.1,2
190384754,2.4,2.4,1
118404322,10.8,10.8,1
162826108,3.1,1.55,2
1759224,20.5,5.125,4
19611226,6.7,6.7,1
190500122,6.6000000000000005,1.65,4
76461752,14.8,7.4,2
172638506,6.9,6.9,1
99448136,15.3,15.3,1
84320484,14.200000000000001,7.1000000000000005,2
10450924,2.7,2.7,1
75666182,10.7,5.35,2
65135632,6.3000000000000007,3.1500000000000004,2
103494480,7.9,3.95,2
122990568,11.2,3.7333333333333334,3
104242946,13,13,1
27601564,10.2,10.2,1
60283230,5.9,5.9,1
79060522,15.5,3.8750000000000004,4
195468858,1.2,1.2,1
92640826,15.8,7.9,2
191451632,1.6,1.6,1
55523564,10.05,5.025,2
76251026,6.9,6.9,1
49415546,14.799999999999999,4.9333333333333327,3
35060694,8.9,4.45,2
